measure,sex,age id,age group,disease id,disease,percent
Prevalence,Male,17,55-59 years,959,Invasive Non-typhoidal Salmonella (iNTS),1.64E-07
Prevalence,Male,18,60-64 years,959,Invasive Non-typhoidal Salmonella (iNTS),1.71E-07
Prevalence,Male,19,65-69 years,959,Invasive Non-typhoidal Salmonella (iNTS),1.82E-07
Prevalence,Male,20,70-74 years,959,Invasive Non-typhoidal Salmonella (iNTS),1.94E-07
Prevalence,Male,21,75-79 years,959,Invasive Non-typhoidal Salmonella (iNTS),2.07E-07
Prevalence,Male,30,80-84 years,959,Invasive Non-typhoidal Salmonella (iNTS),2.31E-07
Prevalence,Male,31,85-89 years,959,Invasive Non-typhoidal Salmonella (iNTS),2.65E-07
Prevalence,Male,32,90-94 years,959,Invasive Non-typhoidal Salmonella (iNTS),3.03E-07
Prevalence,Male,235,95+ years,959,Invasive Non-typhoidal Salmonella (iNTS),3.50E-07
Prevalence,Female,1,0-6 days,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",5.81E-07
Prevalence,Female,2,7-27 days,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",2.79E-06
Prevalence,Female,3,1-5 months,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",1.76E-05
Prevalence,Female,4,6-11 months,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",4.35E-05
Prevalence,Female,5,12-23 months,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",7.88E-05
Prevalence,Female,6,2-4 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.000126798
Prevalence,Female,7,5-9 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.000201652
Prevalence,Female,8,10-14 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.000220322
Prevalence,Female,9,15-19 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.000264994
Prevalence,Female,10,20-24 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.000364876
Prevalence,Female,11,25-29 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.000513269
Prevalence,Female,12,30-34 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.000710601
Prevalence,Female,13,35-39 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.000956557
Prevalence,Female,14,40-44 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.001252157
Prevalence,Female,15,45-49 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.001596345
Prevalence,Female,16,50-54 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.002019076
Prevalence,Female,17,55-59 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.002659724
Prevalence,Female,18,60-64 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.003612039
Prevalence,Female,19,65-69 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.005141894
Prevalence,Female,20,70-74 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.007159485
Prevalence,Female,21,75-79 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.009105138
Prevalence,Female,30,80-84 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.01059574
Prevalence,Female,31,85-89 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.010969709
Prevalence,Female,32,90-94 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.010102376
Prevalence,Female,235,95+ years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.008081104
Prevalence,Male,1,0-6 days,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",6.95E-07
Prevalence,Male,2,7-27 days,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",2.91E-06
Prevalence,Male,3,1-5 months,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",1.89E-05
Prevalence,Male,4,6-11 months,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",4.63E-05
Prevalence,Male,5,12-23 months,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",8.13E-05
Prevalence,Male,6,2-4 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.000121587
Prevalence,Male,7,5-9 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.000192
Prevalence,Male,8,10-14 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.000205551
Prevalence,Male,9,15-19 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.000200308
Prevalence,Male,10,20-24 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.000216843
Prevalence,Male,11,25-29 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.000262365
Prevalence,Male,12,30-34 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.000346316
Prevalence,Male,13,35-39 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.000495101
Prevalence,Male,14,40-44 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.000722885
Prevalence,Male,15,45-49 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.001064002
Prevalence,Male,16,50-54 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.001570229
Prevalence,Male,17,55-59 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.002420006
Prevalence,Male,18,60-64 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.003707219
Prevalence,Male,19,65-69 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.005667159
Prevalence,Male,20,70-74 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.00825343
Prevalence,Male,21,75-79 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.011206119
Prevalence,Male,30,80-84 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.013976027
Prevalence,Male,31,85-89 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.01541699
Prevalence,Male,32,90-94 years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.015261451
Prevalence,Male,235,95+ years,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",0.013440232
Prevalence,Female,1,0-6 days,965,Benign and in situ intestinal neoplasms,0
Prevalence,Female,2,7-27 days,965,Benign and in situ intestinal neoplasms,0
Prevalence,Female,3,1-5 months,965,Benign and in situ intestinal neoplasms,0
Prevalence,Female,4,6-11 months,965,Benign and in situ intestinal neoplasms,1.93E-05
Prevalence,Female,5,12-23 months,965,Benign and in situ intestinal neoplasms,3.41E-05
Prevalence,Female,6,2-4 years,965,Benign and in situ intestinal neoplasms,4.97E-05
Prevalence,Female,7,5-9 years,965,Benign and in situ intestinal neoplasms,6.18E-05
Prevalence,Female,8,10-14 years,965,Benign and in situ intestinal neoplasms,7.95E-05
Prevalence,Female,9,15-19 years,965,Benign and in situ intestinal neoplasms,0.000156733
Prevalence,Female,10,20-24 years,965,Benign and in situ intestinal neoplasms,0.000272579
Prevalence,Female,11,25-29 years,965,Benign and in situ intestinal neoplasms,0.000430594
Prevalence,Female,12,30-34 years,965,Benign and in situ intestinal neoplasms,0.000677083
Prevalence,Female,13,35-39 years,965,Benign and in situ intestinal neoplasms,0.001098882
Prevalence,Female,14,40-44 years,965,Benign and in situ intestinal neoplasms,0.001798652
Prevalence,Female,15,45-49 years,965,Benign and in situ intestinal neoplasms,0.00349988
Prevalence,Female,16,50-54 years,965,Benign and in situ intestinal neoplasms,0.006300445
Prevalence,Female,17,55-59 years,965,Benign and in situ intestinal neoplasms,0.008702948
Prevalence,Female,18,60-64 years,965,Benign and in situ intestinal neoplasms,0.01074485
Prevalence,Female,19,65-69 years,965,Benign and in situ intestinal neoplasms,0.013065735
Prevalence,Female,20,70-74 years,965,Benign and in situ intestinal neoplasms,0.014354544
Prevalence,Female,21,75-79 years,965,Benign and in situ intestinal neoplasms,0.012634818
Prevalence,Female,30,80-84 years,965,Benign and in situ intestinal neoplasms,0.00972273
Prevalence,Female,31,85-89 years,965,Benign and in situ intestinal neoplasms,0.006411575
Prevalence,Female,32,90-94 years,965,Benign and in situ intestinal neoplasms,0.003722759
Prevalence,Female,235,95+ years,965,Benign and in situ intestinal neoplasms,0.002433847
Prevalence,Male,1,0-6 days,965,Benign and in situ intestinal neoplasms,0
Prevalence,Male,2,7-27 days,965,Benign and in situ intestinal neoplasms,0
Prevalence,Male,3,1-5 months,965,Benign and in situ intestinal neoplasms,0
Prevalence,Male,4,6-11 months,965,Benign and in situ intestinal neoplasms,2.97E-05
Prevalence,Male,5,12-23 months,965,Benign and in situ intestinal neoplasms,5.11E-05
Prevalence,Male,6,2-4 years,965,Benign and in situ intestinal neoplasms,7.00E-05
Prevalence,Male,7,5-9 years,965,Benign and in situ intestinal neoplasms,8.80E-05
Prevalence,Male,8,10-14 years,965,Benign and in situ intestinal neoplasms,9.44E-05
Prevalence,Male,9,15-19 years,965,Benign and in situ intestinal neoplasms,0.000135369
Prevalence,Male,10,20-24 years,965,Benign and in situ intestinal neoplasms,0.000229253
Prevalence,Male,11,25-29 years,965,Benign and in situ intestinal neoplasms,0.000420268
Prevalence,Male,12,30-34 years,965,Benign and in situ intestinal neoplasms,0.000708309
Prevalence,Male,13,35-39 years,965,Benign and in situ intestinal neoplasms,0.001163283
Prevalence,Male,14,40-44 years,965,Benign and in situ intestinal neoplasms,0.001944144
Prevalence,Male,15,45-49 years,965,Benign and in situ intestinal neoplasms,0.003989977
Prevalence,Male,16,50-54 years,965,Benign and in situ intestinal neoplasms,0.007637396
Prevalence,Male,17,55-59 years,965,Benign and in situ intestinal neoplasms,0.01104684
Prevalence,Male,18,60-64 years,965,Benign and in situ intestinal neoplasms,0.014122598
Prevalence,Male,19,65-69 years,965,Benign and in situ intestinal neoplasms,0.017439254
Prevalence,Male,20,70-74 years,965,Benign and in situ intestinal neoplasms,0.019166672
Prevalence,Male,21,75-79 years,965,Benign and in situ intestinal neoplasms,0.017049066
Prevalence,Male,30,80-84 years,965,Benign and in situ intestinal neoplasms,0.013363405
Prevalence,Male,31,85-89 years,965,Benign and in situ intestinal neoplasms,0.009106467
Prevalence,Male,32,90-94 years,965,Benign and in situ intestinal neoplasms,0.005540019
Prevalence,Male,235,95+ years,965,Benign and in situ intestinal neoplasms,0.0037024
Prevalence,Female,1,0-6 days,966,Benign and in situ cervical and uterine neoplasms,0
Prevalence,Female,2,7-27 days,966,Benign and in situ cervical and uterine neoplasms,0
Prevalence,Female,3,1-5 months,966,Benign and in situ cervical and uterine neoplasms,0
Prevalence,Female,4,6-11 months,966,Benign and in situ cervical and uterine neoplasms,1.71E-06
Prevalence,Female,5,12-23 months,966,Benign and in situ cervical and uterine neoplasms,2.80E-06
Prevalence,Female,6,2-4 years,966,Benign and in situ cervical and uterine neoplasms,3.83E-06
Prevalence,Female,7,5-9 years,966,Benign and in situ cervical and uterine neoplasms,5.96E-06
Prevalence,Female,8,10-14 years,966,Benign and in situ cervical and uterine neoplasms,6.68E-05
Prevalence,Female,9,15-19 years,966,Benign and in situ cervical and uterine neoplasms,0.000295438
Prevalence,Female,10,20-24 years,966,Benign and in situ cervical and uterine neoplasms,0.00202475
Prevalence,Female,11,25-29 years,966,Benign and in situ cervical and uterine neoplasms,0.006780258
Prevalence,Female,12,30-34 years,966,Benign and in situ cervical and uterine neoplasms,0.009640201
Prevalence,Female,13,35-39 years,966,Benign and in situ cervical and uterine neoplasms,0.008750137
Prevalence,Female,14,40-44 years,966,Benign and in situ cervical and uterine neoplasms,0.0074495
Prevalence,Female,15,45-49 years,966,Benign and in situ cervical and uterine neoplasms,0.006523054
Prevalence,Female,16,50-54 years,966,Benign and in situ cervical and uterine neoplasms,0.005399379
Prevalence,Female,17,55-59 years,966,Benign and in situ cervical and uterine neoplasms,0.004298034
Prevalence,Female,18,60-64 years,966,Benign and in situ cervical and uterine neoplasms,0.003320852
Prevalence,Female,19,65-69 years,966,Benign and in situ cervical and uterine neoplasms,0.002410322
Prevalence,Female,20,70-74 years,966,Benign and in situ cervical and uterine neoplasms,0.001640658
Prevalence,Female,21,75-79 years,966,Benign and in situ cervical and uterine neoplasms,0.00109277
Prevalence,Female,30,80-84 years,966,Benign and in situ cervical and uterine neoplasms,0.000688277
Prevalence,Female,31,85-89 years,966,Benign and in situ cervical and uterine neoplasms,0.000367861
Prevalence,Female,32,90-94 years,966,Benign and in situ cervical and uterine neoplasms,0.000186586
Prevalence,Female,235,95+ years,966,Benign and in situ cervical and uterine neoplasms,0.000124309
Prevalence,Male,1,0-6 days,966,Benign and in situ cervical and uterine neoplasms,0
Prevalence,Male,2,7-27 days,966,Benign and in situ cervical and uterine neoplasms,0
Prevalence,Male,3,1-5 months,966,Benign and in situ cervical and uterine neoplasms,0
Prevalence,Male,4,6-11 months,966,Benign and in situ cervical and uterine neoplasms,0
Prevalence,Male,5,12-23 months,966,Benign and in situ cervical and uterine neoplasms,0
Prevalence,Male,6,2-4 years,966,Benign and in situ cervical and uterine neoplasms,0
Prevalence,Male,7,5-9 years,966,Benign and in situ cervical and uterine neoplasms,0
Prevalence,Male,8,10-14 years,966,Benign and in situ cervical and uterine neoplasms,0
Prevalence,Male,9,15-19 years,966,Benign and in situ cervical and uterine neoplasms,0
Prevalence,Male,10,20-24 years,966,Benign and in situ cervical and uterine neoplasms,0
Prevalence,Male,11,25-29 years,966,Benign and in situ cervical and uterine neoplasms,0
Prevalence,Male,12,30-34 years,966,Benign and in situ cervical and uterine neoplasms,0
Prevalence,Male,13,35-39 years,966,Benign and in situ cervical and uterine neoplasms,0
Prevalence,Male,14,40-44 years,966,Benign and in situ cervical and uterine neoplasms,0
Prevalence,Male,15,45-49 years,966,Benign and in situ cervical and uterine neoplasms,0
Prevalence,Male,16,50-54 years,966,Benign and in situ cervical and uterine neoplasms,0
Prevalence,Male,17,55-59 years,966,Benign and in situ cervical and uterine neoplasms,0
Prevalence,Male,18,60-64 years,966,Benign and in situ cervical and uterine neoplasms,0
Prevalence,Male,19,65-69 years,966,Benign and in situ cervical and uterine neoplasms,0
Prevalence,Male,20,70-74 years,966,Benign and in situ cervical and uterine neoplasms,0
Prevalence,Male,21,75-79 years,966,Benign and in situ cervical and uterine neoplasms,0
Prevalence,Male,30,80-84 years,966,Benign and in situ cervical and uterine neoplasms,0
Prevalence,Male,31,85-89 years,966,Benign and in situ cervical and uterine neoplasms,0
Prevalence,Male,32,90-94 years,966,Benign and in situ cervical and uterine neoplasms,0
Prevalence,Male,235,95+ years,966,Benign and in situ cervical and uterine neoplasms,0
Prevalence,Female,1,0-6 days,967,Other benign and in situ neoplasms,0
Prevalence,Female,2,7-27 days,967,Other benign and in situ neoplasms,0
Prevalence,Female,3,1-5 months,967,Other benign and in situ neoplasms,0.00140583
Prevalence,Female,4,6-11 months,967,Other benign and in situ neoplasms,0.003068915
Prevalence,Female,5,12-23 months,967,Other benign and in situ neoplasms,0.004575658
Prevalence,Female,6,2-4 years,967,Other benign and in situ neoplasms,0.005158955
Prevalence,Female,7,5-9 years,967,Other benign and in situ neoplasms,0.006319127
Prevalence,Female,8,10-14 years,967,Other benign and in situ neoplasms,0.008310452
Prevalence,Female,9,15-19 years,967,Other benign and in situ neoplasms,0.012179522
Prevalence,Female,10,20-24 years,967,Other benign and in situ neoplasms,0.017105406
Prevalence,Female,11,25-29 years,967,Other benign and in situ neoplasms,0.024085291
Prevalence,Female,12,30-34 years,967,Other benign and in situ neoplasms,0.032131828
Prevalence,Female,13,35-39 years,967,Other benign and in situ neoplasms,0.040328505
Prevalence,Female,14,40-44 years,967,Other benign and in situ neoplasms,0.048894835
Prevalence,Female,15,45-49 years,967,Other benign and in situ neoplasms,0.05791563
Prevalence,Female,16,50-54 years,967,Other benign and in situ neoplasms,0.065749032
Prevalence,Female,17,55-59 years,967,Other benign and in situ neoplasms,0.069674206
Prevalence,Female,18,60-64 years,967,Other benign and in situ neoplasms,0.076279258
Prevalence,Female,19,65-69 years,967,Other benign and in situ neoplasms,0.088690429
Prevalence,Female,20,70-74 years,967,Other benign and in situ neoplasms,0.098568242
Prevalence,Female,21,75-79 years,967,Other benign and in situ neoplasms,0.09395384
Prevalence,Female,30,80-84 years,967,Other benign and in situ neoplasms,0.085585159
Prevalence,Female,31,85-89 years,967,Other benign and in situ neoplasms,0.072833695
Prevalence,Female,32,90-94 years,967,Other benign and in situ neoplasms,0.059734886
Prevalence,Female,235,95+ years,967,Other benign and in situ neoplasms,0.049186223
Prevalence,Male,1,0-6 days,967,Other benign and in situ neoplasms,0
Prevalence,Male,2,7-27 days,967,Other benign and in situ neoplasms,0
Prevalence,Male,3,1-5 months,967,Other benign and in situ neoplasms,0.001114186
Prevalence,Male,4,6-11 months,967,Other benign and in situ neoplasms,0.002438813
Prevalence,Male,5,12-23 months,967,Other benign and in situ neoplasms,0.003606535
Prevalence,Male,6,2-4 years,967,Other benign and in situ neoplasms,0.004046236
Prevalence,Male,7,5-9 years,967,Other benign and in situ neoplasms,0.005725416
Prevalence,Male,8,10-14 years,967,Other benign and in situ neoplasms,0.007686979
Prevalence,Male,9,15-19 years,967,Other benign and in situ neoplasms,0.007691668
Prevalence,Male,10,20-24 years,967,Other benign and in situ neoplasms,0.008089598
Prevalence,Male,11,25-29 years,967,Other benign and in situ neoplasms,0.010032382
Prevalence,Male,12,30-34 years,967,Other benign and in situ neoplasms,0.013181646
Prevalence,Male,13,35-39 years,967,Other benign and in situ neoplasms,0.017257462
Prevalence,Male,14,40-44 years,967,Other benign and in situ neoplasms,0.021371071
Prevalence,Male,15,45-49 years,967,Other benign and in situ neoplasms,0.027546498
Prevalence,Male,16,50-54 years,967,Other benign and in situ neoplasms,0.035474768
Prevalence,Male,17,55-59 years,967,Other benign and in situ neoplasms,0.046441475
Prevalence,Male,18,60-64 years,967,Other benign and in situ neoplasms,0.061368754
Prevalence,Male,19,65-69 years,967,Other benign and in situ neoplasms,0.083546095
Prevalence,Male,20,70-74 years,967,Other benign and in situ neoplasms,0.106164172
Prevalence,Male,21,75-79 years,967,Other benign and in situ neoplasms,0.119907841
Prevalence,Male,30,80-84 years,967,Other benign and in situ neoplasms,0.130448107
Prevalence,Male,31,85-89 years,967,Other benign and in situ neoplasms,0.125784064
Prevalence,Male,32,90-94 years,967,Other benign and in situ neoplasms,0.116518976
Prevalence,Male,235,95+ years,967,Other benign and in situ neoplasms,0.10571306
Prevalence,Female,1,0-6 days,968,Non-rheumatic calcific aortic valve disease,0
Prevalence,Female,2,7-27 days,968,Non-rheumatic calcific aortic valve disease,0
Prevalence,Female,3,1-5 months,968,Non-rheumatic calcific aortic valve disease,0
Prevalence,Female,4,6-11 months,968,Non-rheumatic calcific aortic valve disease,0
Prevalence,Female,5,12-23 months,968,Non-rheumatic calcific aortic valve disease,0
Prevalence,Female,6,2-4 years,968,Non-rheumatic calcific aortic valve disease,0
Prevalence,Female,7,5-9 years,968,Non-rheumatic calcific aortic valve disease,0
Prevalence,Female,8,10-14 years,968,Non-rheumatic calcific aortic valve disease,0
Prevalence,Female,9,15-19 years,968,Non-rheumatic calcific aortic valve disease,6.83E-06
Prevalence,Female,10,20-24 years,968,Non-rheumatic calcific aortic valve disease,4.57E-05
Prevalence,Female,11,25-29 years,968,Non-rheumatic calcific aortic valve disease,0.000121897
Prevalence,Female,12,30-34 years,968,Non-rheumatic calcific aortic valve disease,0.000235427
Prevalence,Female,13,35-39 years,968,Non-rheumatic calcific aortic valve disease,0.000387453
Prevalence,Female,14,40-44 years,968,Non-rheumatic calcific aortic valve disease,0.000604483
Prevalence,Female,15,45-49 years,968,Non-rheumatic calcific aortic valve disease,0.000979527
Prevalence,Female,16,50-54 years,968,Non-rheumatic calcific aortic valve disease,0.001665364
Prevalence,Female,17,55-59 years,968,Non-rheumatic calcific aortic valve disease,0.003162033
Prevalence,Female,18,60-64 years,968,Non-rheumatic calcific aortic valve disease,0.006124759
Prevalence,Female,19,65-69 years,968,Non-rheumatic calcific aortic valve disease,0.012627995
Prevalence,Female,20,70-74 years,968,Non-rheumatic calcific aortic valve disease,0.022874013
Prevalence,Female,21,75-79 years,968,Non-rheumatic calcific aortic valve disease,0.035673883
Prevalence,Female,30,80-84 years,968,Non-rheumatic calcific aortic valve disease,0.049693866
Prevalence,Female,31,85-89 years,968,Non-rheumatic calcific aortic valve disease,0.061756739
Prevalence,Female,32,90-94 years,968,Non-rheumatic calcific aortic valve disease,0.069413646
Prevalence,Female,235,95+ years,968,Non-rheumatic calcific aortic valve disease,0.068277766
Prevalence,Male,1,0-6 days,968,Non-rheumatic calcific aortic valve disease,0
Prevalence,Male,2,7-27 days,968,Non-rheumatic calcific aortic valve disease,0
Prevalence,Male,3,1-5 months,968,Non-rheumatic calcific aortic valve disease,0
Prevalence,Male,4,6-11 months,968,Non-rheumatic calcific aortic valve disease,0
Prevalence,Male,5,12-23 months,968,Non-rheumatic calcific aortic valve disease,0
Prevalence,Male,6,2-4 years,968,Non-rheumatic calcific aortic valve disease,0
Prevalence,Male,7,5-9 years,968,Non-rheumatic calcific aortic valve disease,0
Prevalence,Male,8,10-14 years,968,Non-rheumatic calcific aortic valve disease,0
Prevalence,Male,9,15-19 years,968,Non-rheumatic calcific aortic valve disease,1.31E-05
Prevalence,Male,10,20-24 years,968,Non-rheumatic calcific aortic valve disease,8.54E-05
Prevalence,Male,11,25-29 years,968,Non-rheumatic calcific aortic valve disease,0.000224383
Prevalence,Male,12,30-34 years,968,Non-rheumatic calcific aortic valve disease,0.000428765
Prevalence,Male,13,35-39 years,968,Non-rheumatic calcific aortic valve disease,0.000700381
Prevalence,Male,14,40-44 years,968,Non-rheumatic calcific aortic valve disease,0.001089902
Prevalence,Male,15,45-49 years,968,Non-rheumatic calcific aortic valve disease,0.001777298
Prevalence,Male,16,50-54 years,968,Non-rheumatic calcific aortic valve disease,0.003067527
Prevalence,Male,17,55-59 years,968,Non-rheumatic calcific aortic valve disease,0.005962016
Prevalence,Male,18,60-64 years,968,Non-rheumatic calcific aortic valve disease,0.011357357
Prevalence,Male,19,65-69 years,968,Non-rheumatic calcific aortic valve disease,0.021793157
Prevalence,Male,20,70-74 years,968,Non-rheumatic calcific aortic valve disease,0.037449282
Prevalence,Male,21,75-79 years,968,Non-rheumatic calcific aortic valve disease,0.056855717
Prevalence,Male,30,80-84 years,968,Non-rheumatic calcific aortic valve disease,0.077856229
Prevalence,Male,31,85-89 years,968,Non-rheumatic calcific aortic valve disease,0.095017488
Prevalence,Male,32,90-94 years,968,Non-rheumatic calcific aortic valve disease,0.106102996
Prevalence,Male,235,95+ years,968,Non-rheumatic calcific aortic valve disease,0.108919271
Prevalence,Female,1,0-6 days,969,Non-rheumatic degenerative mitral valve disease,0
Prevalence,Female,2,7-27 days,969,Non-rheumatic degenerative mitral valve disease,0
Prevalence,Female,3,1-5 months,969,Non-rheumatic degenerative mitral valve disease,0
Prevalence,Female,4,6-11 months,969,Non-rheumatic degenerative mitral valve disease,0
Prevalence,Female,5,12-23 months,969,Non-rheumatic degenerative mitral valve disease,0
Prevalence,Female,6,2-4 years,969,Non-rheumatic degenerative mitral valve disease,0
Prevalence,Female,7,5-9 years,969,Non-rheumatic degenerative mitral valve disease,0
Prevalence,Female,8,10-14 years,969,Non-rheumatic degenerative mitral valve disease,0
Prevalence,Female,9,15-19 years,969,Non-rheumatic degenerative mitral valve disease,6.75E-06
Prevalence,Female,10,20-24 years,969,Non-rheumatic degenerative mitral valve disease,4.53E-05
Prevalence,Female,11,25-29 years,969,Non-rheumatic degenerative mitral valve disease,0.000121097
Prevalence,Female,12,30-34 years,969,Non-rheumatic degenerative mitral valve disease,0.000234233
Prevalence,Female,13,35-39 years,969,Non-rheumatic degenerative mitral valve disease,0.000385226
Prevalence,Female,14,40-44 years,969,Non-rheumatic degenerative mitral valve disease,0.000567005
Prevalence,Female,15,45-49 years,969,Non-rheumatic degenerative mitral valve disease,0.000741998
Prevalence,Female,16,50-54 years,969,Non-rheumatic degenerative mitral valve disease,0.00119144
Prevalence,Female,17,55-59 years,969,Non-rheumatic degenerative mitral valve disease,0.003049554
Prevalence,Female,18,60-64 years,969,Non-rheumatic degenerative mitral valve disease,0.007861438
Prevalence,Female,19,65-69 years,969,Non-rheumatic degenerative mitral valve disease,0.020461607
Prevalence,Female,20,70-74 years,969,Non-rheumatic degenerative mitral valve disease,0.038623613
Prevalence,Female,21,75-79 years,969,Non-rheumatic degenerative mitral valve disease,0.049479159
Prevalence,Female,30,80-84 years,969,Non-rheumatic degenerative mitral valve disease,0.051473483
Prevalence,Female,31,85-89 years,969,Non-rheumatic degenerative mitral valve disease,0.051034352
Prevalence,Female,32,90-94 years,969,Non-rheumatic degenerative mitral valve disease,0.050066098
Prevalence,Female,235,95+ years,969,Non-rheumatic degenerative mitral valve disease,0.048506159
Prevalence,Male,1,0-6 days,969,Non-rheumatic degenerative mitral valve disease,0
Prevalence,Male,2,7-27 days,969,Non-rheumatic degenerative mitral valve disease,0
Prevalence,Male,3,1-5 months,969,Non-rheumatic degenerative mitral valve disease,0
Prevalence,Male,4,6-11 months,969,Non-rheumatic degenerative mitral valve disease,0
Prevalence,Male,5,12-23 months,969,Non-rheumatic degenerative mitral valve disease,0
Prevalence,Male,6,2-4 years,969,Non-rheumatic degenerative mitral valve disease,0
Prevalence,Male,7,5-9 years,969,Non-rheumatic degenerative mitral valve disease,0
Prevalence,Male,8,10-14 years,969,Non-rheumatic degenerative mitral valve disease,0
Prevalence,Male,9,15-19 years,969,Non-rheumatic degenerative mitral valve disease,1.25E-05
Prevalence,Male,10,20-24 years,969,Non-rheumatic degenerative mitral valve disease,8.28E-05
Prevalence,Male,11,25-29 years,969,Non-rheumatic degenerative mitral valve disease,0.000220082
Prevalence,Male,12,30-34 years,969,Non-rheumatic degenerative mitral valve disease,0.000423179
Prevalence,Male,13,35-39 years,969,Non-rheumatic degenerative mitral valve disease,0.000690875
Prevalence,Male,14,40-44 years,969,Non-rheumatic degenerative mitral valve disease,0.001007602
Prevalence,Male,15,45-49 years,969,Non-rheumatic degenerative mitral valve disease,0.001311908
Prevalence,Male,16,50-54 years,969,Non-rheumatic degenerative mitral valve disease,0.00226663
Prevalence,Male,17,55-59 years,969,Non-rheumatic degenerative mitral valve disease,0.006493508
Prevalence,Male,18,60-64 years,969,Non-rheumatic degenerative mitral valve disease,0.017105072
Prevalence,Male,19,65-69 years,969,Non-rheumatic degenerative mitral valve disease,0.043403442
Prevalence,Male,20,70-74 years,969,Non-rheumatic degenerative mitral valve disease,0.080144479
Prevalence,Male,21,75-79 years,969,Non-rheumatic degenerative mitral valve disease,0.101748392
Prevalence,Male,30,80-84 years,969,Non-rheumatic degenerative mitral valve disease,0.105915139
Prevalence,Male,31,85-89 years,969,Non-rheumatic degenerative mitral valve disease,0.106309514
Prevalence,Male,32,90-94 years,969,Non-rheumatic degenerative mitral valve disease,0.106426575
Prevalence,Male,235,95+ years,969,Non-rheumatic degenerative mitral valve disease,0.106002381
Prevalence,Female,1,0-6 days,970,Other non-rheumatic valve diseases,0
Prevalence,Female,2,7-27 days,970,Other non-rheumatic valve diseases,0
Prevalence,Female,3,1-5 months,970,Other non-rheumatic valve diseases,0
Prevalence,Female,4,6-11 months,970,Other non-rheumatic valve diseases,0
Prevalence,Female,5,12-23 months,970,Other non-rheumatic valve diseases,0
